company,review_title,source_section,label,text,text_length,rating,review_date,source_url,language,clean_text,clean_text_length
Infosys,Infosys,cons,negative,"de trabajar en Infosys según las evaluaciones de empleados reales? Los usuarios dicen... "" Low salary when I joined and employees are not counted when it comes to priority. "" "" Very low to no salary hike and no promotion especially if you join as fresher and very hard to get a hike. "" "" Less pay and you have to be very lucky to get into pure software development projects "" "" Poor management and retaining for resources. "" "" You could be an awesome programmer but you might just end up being a really bad manager "" ¿Qué opinan los empleados sobre los despidos en Infosys en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Infosys y sus perspectivas sobre la seguridad laboral en Infosys en 2026. ¿Qué ubicaciones de Infosys recibieron las calificaciones más altas de los empleados? Guadalajara Ciudad de México Monterrey",901,3.6,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en,de trabajar en infosys según las evaluaciones de empleados reale los usuarios dicen low salary join employee count come priority low salary hike promotion especially join fresher hard hike pay lucky pure software development project poor management retain resource awesome programmer end bad manager qué opinan los empleados sobre los despidos en infosys en explora evaluacione en glassdoor para comprender lo que dicen los empleado actuale y anteriore sobre los despidos en infosys y sus perspectivas sobre la seguridad laboral en infosys en qué ubicaciones de infosys recibieron las calificacione más altas de los empleados guadalajara ciudad de méxico monterrey,664
Oracle,low salary,cons,negative,"de trabajar en Oracle según las evaluaciones de empleados reales? Los usuarios dicen... "" I was hired on a low salary and made my way up to being a very useful asset. "" "" No promotions and no bonuses (for promotions you need to go out of the company and come back) "" "" Managers seem to be caught up in politics and corruption quite frequently and are frequently bad at managing and very good at micromanagement. "" "" Advancement and avoiding frequent layoffs depends solely on politics and relationships with those above you. "" "" poor leadership ; managed by a spreadsheet and billable utilization with no other considerations; just a number """,642,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,en,de trabajar en oracle según las evaluaciones de empleados reale los usuarios dicen hire low salary way useful asset promotion bonus promotion need company come manager catch politic corruption frequently frequently bad manage good micromanagement advancement avoid frequent layoff depend solely politic relationship poor leadership manage spreadsheet billable utilization consideration number,392
IBM,Low salary,cons,negative,"de trabajar en IBM según las evaluaciones de empleados reales? Los usuarios dicen... "" Low salary and the increment was less than 2% even top performer unless you got band promotion "" "" • Hard to get a promotion unless you have a good manager that is respected and fights for you "" "" Low pay with joke of a raise every year (if you even get one). "" "" No Salary hike .No On site opportunity.Very few are lucky getting visas and traveled to on "" "" Poor leadership : One senior exec's ego is much larger than his brain; no longer values employees. """,546,2.0,,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,en,de trabajar en ibm según las evaluaciones de empleados reale los usuarios dicen low salary increment performer get band promotion hard promotion good manager respect fight low pay joke raise year salary hike site opportunity lucky get visa travel poor leadership senior exec s ego large brain long value employee,312
Apex Systems,No benefits,cons,negative,"de trabajar en Apex Systems según las evaluaciones de empleados reales? Los usuarios dicen... "" No benefits as a W2 contractor unless you want to dip into your already low check "" "" poor management from both HR and the Client "" "" Can't think of any cons that I've experienced except that there are no PTO benefits for a contractor. "" "" The base salary is low and it can take a while to get your feet running. "" "" We had a tool that would find managers names and telephone numbers, but we only had 2 logins for the entire district of 60+ account managers . """,557,2.0,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,en,de trabajar en apex systems según las evaluaciones de empleados reale los usuarios dicen benefit w contractor want dip low check poor management hr client t think con ve experience pto benefit contractor base salary low foot run tool find manager name telephone number login entire district account manager,306
Apex Systems,Preguntas frecuentes sobre las evaluaciones de Apex Systems,cons,negative,"de trabajar en Apex Systems según las evaluaciones de empleados reales? Los usuarios dicen... "" No benefits as a W2 contractor unless you want to dip into your already low check "" "" poor management from both HR and the Client "" "" Can't think of any cons that I've experienced except that there are no PTO benefits for a contractor. "" "" The base salary is low and it can take a while to get your feet running. "" "" We had a tool that would find managers names and telephone numbers, but we only had 2 logins for the entire district of 60+ account managers . "" ¿Qué opinan los empleados sobre los despidos en Apex Systems en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Apex Systems y sus perspectivas sobre la seguridad laboral en Apex Systems en 2026. ¿Qué ubicaciones de Apex Systems recibieron las calificaciones más altas de los empleados? Ciudad de México Guadalajara Zapopan Monterrey",970,3.7,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,en,de trabajar en apex systems según las evaluaciones de empleados reale los usuarios dicen benefit w contractor want dip low check poor management hr client t think con ve experience pto benefit contractor base salary low foot run tool find manager name telephone number login entire district account manager qué opinan los empleados sobre los despidos en apex system en explora evaluacione en glassdoor para comprender lo que dicen los empleado actuale y anteriore sobre los despidos en apex system y sus perspectivas sobre la seguridad laboral en apex system en qué ubicaciones de apex systems recibieron las calificacione más altas de los empleados ciudad de méxico guadalajara zapopan monterrey,696
Apex Systems,Apex Systems,cons,negative,"de trabajar en Apex Systems según las evaluaciones de empleados reales? Los usuarios dicen... "" No benefits as a W2 contractor unless you want to dip into your already low check "" "" poor management from both HR and the Client "" "" Can't think of any cons that I've experienced except that there are no PTO benefits for a contractor. "" "" The base salary is low and it can take a while to get your feet running. "" "" We had a tool that would find managers names and telephone numbers, but we only had 2 logins for the entire district of 60+ account managers . "" ¿Qué opinan los empleados sobre los despidos en Apex Systems en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Apex Systems y sus perspectivas sobre la seguridad laboral en Apex Systems en 2026. ¿Qué ubicaciones de Apex Systems recibieron las calificaciones más altas de los empleados? Ciudad de México Guadalajara Zapopan Monterrey",970,3.7,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,en,de trabajar en apex systems según las evaluaciones de empleados reale los usuarios dicen benefit w contractor want dip low check poor management hr client t think con ve experience pto benefit contractor base salary low foot run tool find manager name telephone number login entire district account manager qué opinan los empleados sobre los despidos en apex system en explora evaluacione en glassdoor para comprender lo que dicen los empleado actuale y anteriore sobre los despidos en apex system y sus perspectivas sobre la seguridad laboral en apex system en qué ubicaciones de apex systems recibieron las calificacione más altas de los empleados ciudad de méxico guadalajara zapopan monterrey,696
Luxoft,No bonuses,cons,negative,"de trabajar en Luxoft según las evaluaciones de empleados reales? Los usuarios dicen... "" No bonuses and depending on the client you can same boring work "" "" No job security and can’t change the project. "" "" Not interesting projects at all, a lot of bureaucracy "" "" project manager was completely not interested. "" "" Old project with old tech stacks. """,352,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,en,de trabajar en luxoft según las evaluaciones de empleados reale los usuarios dicen bonus depend client boring work job security t change project interesting project lot bureaucracy project manager completely interested old project old tech stack,245
Google,Pay at google,cons,negative,Recent workload has been stressful Show more,44,4.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Google-Evaluaciones-E9079.htm?countryPickerRedirect=true,en,recent workload stressful,25
Google,"Good work-life balance and culture, but pay lags",cons,negative,Pay can be better than other FAANG Show more,44,3.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Google-Evaluaciones-E9079.htm?countryPickerRedirect=true,en,pay well faang,14
Google,Amazing,cons,negative,Process is a bit long offcampus Show more,41,5.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Google-Evaluaciones-E9079.htm?countryPickerRedirect=true,en,process bit long offcampus,26
Google,Google,cons,negative,Recent workload has been stressful,34,4.4,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Google-Evaluaciones-E9079.htm?countryPickerRedirect=true,en,recent workload stressful,25
Google,Reviews by job title,cons,negative,Recent workload has been stressful,34,3.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Google-Evaluaciones-E9079.htm?countryPickerRedirect=true,en,recent workload stressful,25
Google,Recommend,cons,negative,Recent workload has been stressful Show more,44,,,https://www.glassdoor.com/Evaluaciones/Google-Evaluaciones-E9079.htm?countryPickerRedirect=true,en,recent workload stressful,25
Google,Good benefits in every way,cons,negative,Recent workload has been stressful Show more,44,,,https://www.glassdoor.com/Evaluaciones/Google-Evaluaciones-E9079.htm?countryPickerRedirect=true,en,recent workload stressful,25
Google,Recommend,cons,negative,Pay can be better than other FAANG Show more,44,,,https://www.glassdoor.com/Evaluaciones/Google-Evaluaciones-E9079.htm?countryPickerRedirect=true,en,pay well faang,14
Google,Good WLB and good culture,cons,negative,Pay can be better than other FAANG Show more,44,,,https://www.glassdoor.com/Evaluaciones/Google-Evaluaciones-E9079.htm?countryPickerRedirect=true,en,pay well faang,14
Google,Recommend,cons,negative,Process is a bit long offcampus Show more,41,,,https://www.glassdoor.com/Evaluaciones/Google-Evaluaciones-E9079.htm?countryPickerRedirect=true,en,process bit long offcampus,26
Google,Great brainstorming questions and good interviewers as they help along.,cons,negative,Process is a bit long offcampus Show more,41,,,https://www.glassdoor.com/Evaluaciones/Google-Evaluaciones-E9079.htm?countryPickerRedirect=true,en,process bit long offcampus,26
Google,Google reviews FAQs,cons,negative,"of working at Google according to real employee reviews? Users say... "" Long hours and lots to learn if you are not a learner it might not be the best place "" "" bad management and rude to customers "" "" People are forced out by bad managers via bad annual reviews and PIP program to get there friends in there. "" "" too many layoffs occurring tech "" "" Too much work and politics "" What are employees saying about Google layoffs in 2026? Explore Glassdoor’s employee reviews to understand what current and former employees are saying about Google layoffs and their outlook for job security at Google in 2026. What Google locations have received the highest employee ratings? Caldwell Indiana American Fork Leesburg China Mountain View United Ohio Dublin Poland",757,4.4,,https://www.glassdoor.com/Evaluaciones/Google-Evaluaciones-E9079.htm?countryPickerRedirect=true,en,work google accord real employee review user long hour lot learn learner good place bad management rude customer people force bad manager bad annual review pip program friend layoff occur tech work politic employee say google layoff explore glassdoor s employee review understand current employee say google layoff outlook job security google google location receive high employee rating caldwell indiana american fork leesburg china mountain view united ohio dublin poland,473
Google,Google,cons,negative,"of working at Google according to real employee reviews? Users say... "" Long hours and lots to learn if you are not a learner it might not be the best place "" "" bad management and rude to customers "" "" People are forced out by bad managers via bad annual reviews and PIP program to get there friends in there. "" "" too many layoffs occurring tech "" "" Too much work and politics "" What are employees saying about Google layoffs in 2026? Explore Glassdoor’s employee reviews to understand what current and former employees are saying about Google layoffs and their outlook for job security at Google in 2026. What Google locations have received the highest employee ratings? Caldwell Indiana American Fork Leesburg China Mountain View United Ohio Dublin Poland",757,4.4,,https://www.glassdoor.com/Evaluaciones/Google-Evaluaciones-E9079.htm?countryPickerRedirect=true,en,work google accord real employee review user long hour lot learn learner good place bad management rude customer people force bad manager bad annual review pip program friend layoff occur tech work politic employee say google layoff explore glassdoor s employee review understand current employee say google layoff outlook job security google google location receive high employee rating caldwell indiana american fork leesburg china mountain view united ohio dublin poland,473
Meta,Live and Die by Optics,cons,negative,"Depending on the projects you worked on. Some were fulfilling with meaning or purpose. Some other projects had little to no purpose. Mostly to give the perception that you and your team were doing critical and important work. In Reality, it would be quickly scrapped or overly praised depending on leadership's mood for the week. Show more",339,3.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Meta-Evaluaciones-E40772.htm?countryPickerRedirect=true,en,depend project work fulfil meaning purpose project little purpose perception team critical important work reality quickly scrap overly praise depend leadership s mood week,171
Meta,Could be worse.,cons,negative,Too much thrash in all forms. Have to always keep up Show more,62,4.0,"Mar 26, 2026",https://www.glassdoor.com/Evaluaciones/Meta-Evaluaciones-E40772.htm?countryPickerRedirect=true,en,thrash form,11
Meta,Losing direction,cons,negative,"Employees are being pushed to use AI crazily, without evaluating the necessity. Dashboard over dashboard are everywhere and overlapping. Layoff and then open headcount to rehire after some time, frequent reorg and hard to comprehend leadership direction. Getting more inhumane to torture employee mentally with frequent layoff and create fear of losing job. Show more",367,2.0,"Mar 26, 2026",https://www.glassdoor.com/Evaluaciones/Meta-Evaluaciones-E40772.htm?countryPickerRedirect=true,en,employee push use ai crazily evaluate necessity dashboard dashboard overlap layoff open headcount rehire time frequent reorg hard comprehend leadership direction get inhumane torture employee mentally frequent layoff create fear lose job,237
Meta,Meta,cons,negative,"Depending on the projects you worked on. Some were fulfilling with meaning or purpose. Some other projects had little to no purpose. Mostly to give the perception that you and your team were doing critical and important work. In Reality, it would be quickly scrapped or overly praised depending on leadership's mood for the week.",329,3.7,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Meta-Evaluaciones-E40772.htm?countryPickerRedirect=true,en,depend project work fulfil meaning purpose project little purpose perception team critical important work reality quickly scrap overly praise depend leadership s mood week,171
Meta,Reviews by job title,cons,negative,"Depending on the projects you worked on. Some were fulfilling with meaning or purpose. Some other projects had little to no purpose. Mostly to give the perception that you and your team were doing critical and important work. In Reality, it would be quickly scrapped or overly praised depending on leadership's mood for the week.",329,3.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Meta-Evaluaciones-E40772.htm?countryPickerRedirect=true,en,depend project work fulfil meaning purpose project little purpose perception team critical important work reality quickly scrap overly praise depend leadership s mood week,171
Meta,Recommend,cons,negative,"Depending on the projects you worked on. Some were fulfilling with meaning or purpose. Some other projects had little to no purpose. Mostly to give the perception that you and your team were doing critical and important work. In Reality, it would be quickly scrapped or overly praised depending on leadership's mood for the week. Show more",339,,,https://www.glassdoor.com/Evaluaciones/Meta-Evaluaciones-E40772.htm?countryPickerRedirect=true,en,depend project work fulfil meaning purpose project little purpose perception team critical important work reality quickly scrap overly praise depend leadership s mood week,171
Meta,"Great benefits. But the in office perks were getting to diminish due to budget cuts, despite all time high stock value.",cons,negative,"Depending on the projects you worked on. Some were fulfilling with meaning or purpose. Some other projects had little to no purpose. Mostly to give the perception that you and your team were doing critical and important work. In Reality, it would be quickly scrapped or overly praised depending on leadership's mood for the week. Show more",339,,,https://www.glassdoor.com/Evaluaciones/Meta-Evaluaciones-E40772.htm?countryPickerRedirect=true,en,depend project work fulfil meaning purpose project little purpose perception team critical important work reality quickly scrap overly praise depend leadership s mood week,171
Meta,Recommend,cons,negative,Too much thrash in all forms. Have to always keep up Show more,62,1.0,,https://www.glassdoor.com/Evaluaciones/Meta-Evaluaciones-E40772.htm?countryPickerRedirect=true,en,thrash form,11
Meta,"#1 in pay, short of OpenAI, Anthropic, etc.",cons,negative,Too much thrash in all forms. Have to always keep up Show more,62,1.0,,https://www.glassdoor.com/Evaluaciones/Meta-Evaluaciones-E40772.htm?countryPickerRedirect=true,en,thrash form,11
Meta,Recommend,cons,negative,"Employees are being pushed to use AI crazily, without evaluating the necessity. Dashboard over dashboard are everywhere and overlapping. Layoff and then open headcount to rehire after some time, frequent reorg and hard to comprehend leadership direction. Getting more inhumane to torture employee mentally with frequent layoff and create fear of losing job. Show more",367,,,https://www.glassdoor.com/Evaluaciones/Meta-Evaluaciones-E40772.htm?countryPickerRedirect=true,en,employee push use ai crazily evaluate necessity dashboard dashboard overlap layoff open headcount rehire time frequent reorg hard comprehend leadership direction get inhumane torture employee mentally frequent layoff create fear lose job,237
Meta,"Great benefits, compensation and nice colleagues",cons,negative,"Employees are being pushed to use AI crazily, without evaluating the necessity. Dashboard over dashboard are everywhere and overlapping. Layoff and then open headcount to rehire after some time, frequent reorg and hard to comprehend leadership direction. Getting more inhumane to torture employee mentally with frequent layoff and create fear of losing job. Show more",367,,,https://www.glassdoor.com/Evaluaciones/Meta-Evaluaciones-E40772.htm?countryPickerRedirect=true,en,employee push use ai crazily evaluate necessity dashboard dashboard overlap layoff open headcount rehire time frequent reorg hard comprehend leadership direction get inhumane torture employee mentally frequent layoff create fear lose job,237
Meta,Meta reviews FAQs,cons,negative,"of working at Meta according to real employee reviews? Users say... "" Well know is the bad work life balance with MPK (USA) still holding the string late hours are common and needed to get on. "" "" PSC (Performance Summary Cycle) is pretty intense and there are frequent layoffs which mostly has nothing to do with your performance "" "" 1. Can be super stressful 2. Bad manager can ruin your life 3. Efforts are not praised or counted 4. Code output doesn't matter "" "" Politics and poor leadership in the mid "" "" many employers are very invested in their work and spend long hours ; as a result it can be easy to let work/life balance slip "" What are employees saying about Meta layoffs in 2026? Explore Glassdoor’s employee reviews to understand what current and former employees are saying about Meta layoffs and their outlook for job security at Meta in 2026. What Meta locations have received the highest employee ratings? Forest City Ashburn USAR Center West Menlo Park Papillion United States Coast Guard - Air Station Sacramento Cupertino San Mateo Detroit South San Francisco",1081,3.7,,https://www.glassdoor.com/Evaluaciones/Meta-Evaluaciones-E40772.htm?countryPickerRedirect=true,en,work meta accord real employee review user know bad work life balance mpk usa hold string late hour common need psc performance summary cycle pretty intense frequent layoff performance super stressful bad manager ruin life effort praise count code output doesn t matter politic poor leadership mid employer invest work spend long hour result easy let work life balance slip employee say meta layoff explore glassdoor s employee review understand current employee say meta layoff outlook job security meta meta location receive high employee rating forest city ashburn usar center west menlo park papillion united states coast guard air station sacramento cupertino san mateo detroit south san francisco,702
Meta,Meta,cons,negative,"of working at Meta according to real employee reviews? Users say... "" Well know is the bad work life balance with MPK (USA) still holding the string late hours are common and needed to get on. "" "" PSC (Performance Summary Cycle) is pretty intense and there are frequent layoffs which mostly has nothing to do with your performance "" "" 1. Can be super stressful 2. Bad manager can ruin your life 3. Efforts are not praised or counted 4. Code output doesn't matter "" "" Politics and poor leadership in the mid "" "" many employers are very invested in their work and spend long hours ; as a result it can be easy to let work/life balance slip "" What are employees saying about Meta layoffs in 2026? Explore Glassdoor’s employee reviews to understand what current and former employees are saying about Meta layoffs and their outlook for job security at Meta in 2026. What Meta locations have received the highest employee ratings? Forest City Ashburn USAR Center West Menlo Park Papillion United States Coast Guard - Air Station Sacramento Cupertino San Mateo Detroit South San Francisco",1081,3.7,,https://www.glassdoor.com/Evaluaciones/Meta-Evaluaciones-E40772.htm?countryPickerRedirect=true,en,work meta accord real employee review user know bad work life balance mpk usa hold string late hour common need psc performance summary cycle pretty intense frequent layoff performance super stressful bad manager ruin life effort praise count code output doesn t matter politic poor leadership mid employer invest work spend long hour result easy let work life balance slip employee say meta layoff explore glassdoor s employee review understand current employee say meta layoff outlook job security meta meta location receive high employee rating forest city ashburn usar center west menlo park papillion united states coast guard air station sacramento cupertino san mateo detroit south san francisco,702
Uber,Becoming more and more toxic,cons,negative,political no work life balance Not great leadership Show more,61,2.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,political work life balance great leadership,44
Uber,Flexible work with customer interaction,cons,negative,Income can be inconsistent. Long hours and traffic can be tiring. No strong job stability or benefits. Show more,112,3.0,"Mar 26, 2026",https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,income inconsistent long hour traffic tire strong job stability benefit,71
Uber,Great to work as Designer,cons,negative,Processes and org structure can slow down progress and outcome not as expected. Show more,89,4.0,"Mar 25, 2026",https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,process org structure slow progress outcome expect,50
Uber,Uber,cons,negative,political no work life balance Not great leadership,51,3.8,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,political work life balance great leadership,44
Uber,Reviews by job title,cons,negative,political no work life balance Not great leadership,51,3.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,political work life balance great leadership,44
Uber,Recommend,cons,negative,political no work life balance Not great leadership Show more,61,,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,political work life balance great leadership,44
Uber,Great benefits nice people interesting problems,cons,negative,political no work life balance Not great leadership Show more,61,,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,political work life balance great leadership,44
Uber,Recommend,cons,negative,Income can be inconsistent. Long hours and traffic can be tiring. No strong job stability or benefits. Show more,112,,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,income inconsistent long hour traffic tire strong job stability benefit,71
Uber,Flexible schedule and independence. Opportunities to meet people from different backgrounds. Easy to start and mange your own time.,cons,negative,Income can be inconsistent. Long hours and traffic can be tiring. No strong job stability or benefits. Show more,112,,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,income inconsistent long hour traffic tire strong job stability benefit,71
Uber,Recommend,cons,negative,Processes and org structure can slow down progress and outcome not as expected. Show more,89,,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,process org structure slow progress outcome expect,50
Uber,"Good culture, great problem space, learning environment, allows people to grow fast.",cons,negative,Processes and org structure can slow down progress and outcome not as expected. Show more,89,,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,process org structure slow progress outcome expect,50
Uber,Uber reviews FAQs,cons,negative,"of working at Uber according to real employee reviews? Users say... "" Low pay requires you work more than 40 hours per week and all midweek rush hours. "" "" Bad management and stocks :( "" "" 2) Management problem where your made to work alot but your growth is limited due to your bad manager . "" "" inexperienced (and poor) leadership "" "" Too many layoffs lately covid 19 "" What are employees saying about Uber layoffs in 2026? Explore Glassdoor’s employee reviews to understand what current and former employees are saying about Uber layoffs and their outlook for job security at Uber in 2026. What Uber locations have received the highest employee ratings? Greenville San Marcos Chesapeake Pitts Oxford California Mesa Athens Killeen Waco",738,3.8,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,work uber accord real employee review user low pay require work hour week midweek rush hour bad management stock management problem work alot growth limit bad manager inexperienced poor leadership layoff lately covid employee say uber layoff explore glassdoor s employee review understand current employee say uber layoff outlook job security uber uber location receive high employee rating greenville san marcos chesapeake pitt oxford california mesa athens killeen waco,471
Uber,Uber,cons,negative,"of working at Uber according to real employee reviews? Users say... "" Low pay requires you work more than 40 hours per week and all midweek rush hours. "" "" Bad management and stocks :( "" "" 2) Management problem where your made to work alot but your growth is limited due to your bad manager . "" "" inexperienced (and poor) leadership "" "" Too many layoffs lately covid 19 "" What are employees saying about Uber layoffs in 2026? Explore Glassdoor’s employee reviews to understand what current and former employees are saying about Uber layoffs and their outlook for job security at Uber in 2026. What Uber locations have received the highest employee ratings? Greenville San Marcos Chesapeake Pitts Oxford California Mesa Athens Killeen Waco",738,3.8,,https://www.glassdoor.com/Evaluaciones/Uber-Evaluaciones-E575263.htm?countryPickerRedirect=true,en,work uber accord real employee review user low pay require work hour week midweek rush hour bad management stock management problem work alot growth limit bad manager inexperienced poor leadership layoff lately covid employee say uber layoff explore glassdoor s employee review understand current employee say uber layoff outlook job security uber uber location receive high employee rating greenville san marcos chesapeake pitt oxford california mesa athens killeen waco,471
Salesforce,"Strong pay and work-life balance, but ideologically authoritarian",cons,negative,"there’s a strong, unspoken expectation that employees align with a very narrow set of political and social viewpoints. If you don’t openly subscribe to those perspectives, you may find yourself sidelined in discussions, overlooked for opportunities, or hesitant to speak up at all. There’s a lot of emphasis on “psychological safety,” but it often feels conditional. Certain opinions are welcomed and amplified, while others—especially those that challenge prevailing internal narratives—are quietly discouraged. This creates an environment where people self-censor rather than contribute honestly. Leadership frequently highlights equity and inclusion initiatives, but the application can feel inconsistent. Diversity is celebrated in theory, yet ideological diversity doesn’t seem to be part of that definition. It can come across as more performative than genuinely open-minded. To be fair, there are talented people here and some teams do great work. But the culture makes it difficult for those who don’t fit the dominant mold to fully engage or grow. Show more",1066,2.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,s strong unspoken expectation employee align narrow set political social viewpoint don t openly subscribe perspective find sideline discussion overlook opportunity hesitant speak s lot emphasis psychological safety feel conditional certain opinion welcome amplify especially challenge prevail internal narrative quietly discourage create environment people self censor contribute honestly leadership frequently highlight equity inclusion initiative application feel inconsistent diversity celebrate theory ideological diversity doesn t definition come performative genuinely open minded fair talented people team great work culture make difficult don t fit dominant mold fully engage grow,688
Salesforce,Fair pay and great work life balance,cons,negative,"Unclear career progression and pay not as high as some other tech companies. RSUs aren’t granted every year, even if I received a high performance rating. Show more",164,5.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,unclear career progression pay high tech company rsus aren t grant year receive high performance rating,103
Salesforce,Great,cons,negative,No Growth possibility due to lean Structure Show more,53,5.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,growth possibility lean structure,33
Salesforce,Salesforce,cons,negative,"there’s a strong, unspoken expectation that employees align with a very narrow set of political and social viewpoints. If you don’t openly subscribe to those perspectives, you may find yourself sidelined in discussions, overlooked for opportunities, or hesitant to speak up at all. There’s a lot of emphasis on “psychological safety,” but it often feels conditional. Certain opinions are welcomed and amplified, while others—especially those that challenge prevailing internal narratives—are quietly discouraged. This creates an environment where people self-censor rather than contribute honestly. Leadership frequently highlights equity and inclusion initiatives, but the application can feel inconsistent. Diversity is celebrated in theory, yet ideological diversity doesn’t seem to be part of that definition. It can come across as more performative than genuinely open-minded. To be fair, there are talented people here and some teams do great work. But the culture makes it difficult for those who don’t fit the dominant mold to fully engage or grow.",1056,4.1,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,s strong unspoken expectation employee align narrow set political social viewpoint don t openly subscribe perspective find sideline discussion overlook opportunity hesitant speak s lot emphasis psychological safety feel conditional certain opinion welcome amplify especially challenge prevail internal narrative quietly discourage create environment people self censor contribute honestly leadership frequently highlight equity inclusion initiative application feel inconsistent diversity celebrate theory ideological diversity doesn t definition come performative genuinely open minded fair talented people team great work culture make difficult don t fit dominant mold fully engage grow,688
Salesforce,Reviews by job title,cons,negative,"there’s a strong, unspoken expectation that employees align with a very narrow set of political and social viewpoints. If you don’t openly subscribe to those perspectives, you may find yourself sidelined in discussions, overlooked for opportunities, or hesitant to speak up at all. There’s a lot of emphasis on “psychological safety,” but it often feels conditional. Certain opinions are welcomed and amplified, while others—especially those that challenge prevailing internal narratives—are quietly discouraged. This creates an environment where people self-censor rather than contribute honestly. Leadership frequently highlights equity and inclusion initiatives, but the application can feel inconsistent. Diversity is celebrated in theory, yet ideological diversity doesn’t seem to be part of that definition. It can come across as more performative than genuinely open-minded. To be fair, there are talented people here and some teams do great work. But the culture makes it difficult for those who don’t fit the dominant mold to fully engage or grow.",1056,3.0,"Mar 27, 2026",https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en,s strong unspoken expectation employee align narrow set political social viewpoint don t openly subscribe perspective find sideline discussion overlook opportunity hesitant speak s lot emphasis psychological safety feel conditional certain opinion welcome amplify especially challenge prevail internal narrative quietly discourage create environment people self censor contribute honestly leadership frequently highlight equity inclusion initiative application feel inconsistent diversity celebrate theory ideological diversity doesn t definition come performative genuinely open minded fair talented people team great work culture make difficult don t fit dominant mold fully engage grow,688
