company,review_title,source_section,label,text,text_length,rating,review_date,source_url,language
Apex Systems,Apex Systems,cons,negative,"-Cambios de horario constantes -Se nota que quieren que sea un puesto de rotación(ahora solo te contratan por 3 meses, en horarios full time de 12 horas y te PAGAN MENOS) -No importa que cumplas en métricas de calidad, eficiencia y puntualidad, tampoco importa que no tengas ninguna ACTA, PIB, CAN RCA, se pueden inventar cualquier excusa para correrte. -Despidos colectivos frecuentes(te dicen que te mandan a la banca de la empresa y al día siguiente te corren) -Te sientes amenazado todo el tiempo con recibir cualquier tipo de amonestación administrativa porque el cliente es totalmente intolerante al más mínimo error. - Te obligan a firmar ""renuncia voluntaria"" para no darte NADA. - Se hacen weyes para pagarte horas extra (literal la gente tuvo que alzar la voz porque a nadie se las pagaron y tuvo que salir el bufón de la empresa a dar la cara).",855,3.7,feb 2026,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Evaluaciones por cargo,cons,negative,"-Cambios de horario constantes -Se nota que quieren que sea un puesto de rotación(ahora solo te contratan por 3 meses, en horarios full time de 12 horas y te PAGAN MENOS) -No importa que cumplas en métricas de calidad, eficiencia y puntualidad, tampoco importa que no tengas ninguna ACTA, PIB, CAN RCA, se pueden inventar cualquier excusa para correrte. -Despidos colectivos frecuentes(te dicen que te mandan a la banca de la empresa y al día siguiente te corren) -Te sientes amenazado todo el tiempo con recibir cualquier tipo de amonestación administrativa porque el cliente es totalmente intolerante al más mínimo error. - Te obligan a firmar ""renuncia voluntaria"" para no darte NADA. - Se hacen weyes para pagarte horas extra (literal la gente tuvo que alzar la voz porque a nadie se las pagaron y tuvo que salir el bufón de la empresa a dar la cara).",855,3.0,feb 2026,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Recomendada,cons,negative,"-Cambios de horario constantes -Se nota que quieren que sea un puesto de rotación(ahora solo te contratan por 3 meses, en horarios full time de 12 horas y te PAGAN MENOS) -No importa que cumplas en métricas de calidad, eficiencia y puntualidad, tampoco importa que no tengas ninguna ACTA, PIB, CAN RCA, se pueden inventar cualquier excusa para correrte. -Despidos colectivos frecuentes(te dicen que te mandan a la banca de la empresa y al día siguiente te corren) -Te sientes amenazado todo el tiempo con recibir cualquier tipo de amonestación administrativa porque el cliente es totalmente intolerante al más mínimo error. - Te obligan a firmar ""renuncia voluntaria"" para no darte NADA. - Se hacen weyes para pagarte horas extra (literal la gente tuvo que alzar la voz porque a nadie se las pagaron y tuvo que salir el bufón de la empresa a dar la cara). Mostrar más",867,1.0,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Sueldo decente SGMM Fun eventos Snacks Beer day Comida gratis 1 vez x semana Vacaciones desde primer año,cons,negative,"-Cambios de horario constantes -Se nota que quieren que sea un puesto de rotación(ahora solo te contratan por 3 meses, en horarios full time de 12 horas y te PAGAN MENOS) -No importa que cumplas en métricas de calidad, eficiencia y puntualidad, tampoco importa que no tengas ninguna ACTA, PIB, CAN RCA, se pueden inventar cualquier excusa para correrte. -Despidos colectivos frecuentes(te dicen que te mandan a la banca de la empresa y al día siguiente te corren) -Te sientes amenazado todo el tiempo con recibir cualquier tipo de amonestación administrativa porque el cliente es totalmente intolerante al más mínimo error. - Te obligan a firmar ""renuncia voluntaria"" para no darte NADA. - Se hacen weyes para pagarte horas extra (literal la gente tuvo que alzar la voz porque a nadie se las pagaron y tuvo que salir el bufón de la empresa a dar la cara). Mostrar más",867,1.0,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,,cons,negative,"-Cambios de horario constantes -Se nota que quieren que sea un puesto de rotación(ahora solo te contratan por 3 meses, en horarios full time de 12 horas y te PAGAN MENOS) -No importa que cumplas en métricas de calidad, eficiencia y puntualidad, tampoco importa que no tengas ninguna ACTA, PIB, CAN RCA, se pueden inventar cualquier excusa para correrte. -Despidos colectivos frecuentes(te dicen que te mandan a la banca de la empresa y al día siguiente te corren) -Te sientes amenazado todo el tiempo con recibir cualquier tipo de amonestación administrativa porque el cliente es totalmente intolerante al más mínimo error. - Te obligan a firmar ""renuncia voluntaria"" para no darte NADA. - Se hacen weyes para pagarte horas extra (literal la gente tuvo que alzar la voz porque a nadie se las pagaron y tuvo que salir el bufón de la empresa a dar la cara).",855,3.0,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Recomendada,cons,negative,"Si tuviste mala experiencia en un inicio con el cliente, para Apex lo es todo y no hay manera de reparar tu relacion por mucho que hagas. Mostrar más",149,,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Buen salario y prestaciones. Nada extraordinario. .,cons,negative,"Si tuviste mala experiencia en un inicio con el cliente, para Apex lo es todo y no hay manera de reparar tu relacion por mucho que hagas. Mostrar más",149,,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,"Si tuviste mala experiencia en un inicio con el cliente, para Apex lo es todo y no hay manera de reparar tu relacion por mucho que hagas.",cons,negative,"Si tuviste mala experiencia en un inicio con el cliente, para Apex lo es todo y no hay manera de reparar tu relacion por mucho que hagas.",137,,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Recomendada,cons,negative,"Constante aumento gradual a la carga laboral Contratos ""temporales"" que terminan sin previo aviso Mostrar más",109,,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Pago de nomina a tiempo Buen salario,cons,negative,"Constante aumento gradual a la carga laboral Contratos ""temporales"" que terminan sin previo aviso Mostrar más",109,,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,"Constante aumento gradual a la carga laboral Contratos ""temporales"" que terminan sin previo aviso",cons,negative,"Constante aumento gradual a la carga laboral Contratos ""temporales"" que terminan sin previo aviso",97,,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Luxoft,Gran empresa,cons,negative,- Muy complicado conseguir aumentos Mostrar más,47,5.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,Excelente trabajo,cons,negative,Ya no se han tenido ajustes salariales desde la pandemia/desde que Luxoft pasó a ser parte de DXC Mostrar más,109,5.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,Buena opción,cons,negative,Me parece que no hay desventajas. Mostrar más,45,5.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,Recomendada,cons,negative,- Muy complicado conseguir aumentos Mostrar más,47,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,"- Buenas prestaciones - Buenos proyectos si te toca uno chido, puedes quedarte en ellos o cambiarte a otros",cons,negative,- Muy complicado conseguir aumentos Mostrar más,47,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,Recomendada,cons,negative,Ya no se han tenido ajustes salariales desde la pandemia/desde que Luxoft pasó a ser parte de DXC Mostrar más,109,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,"Prestaciones, horario laboral, proyectos, ""salario""",cons,negative,Ya no se han tenido ajustes salariales desde la pandemia/desde que Luxoft pasó a ser parte de DXC Mostrar más,109,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,Ya no se han tenido ajustes salariales desde la pandemia/desde que Luxoft pasó a ser parte de DXC,cons,negative,Ya no se han tenido ajustes salariales desde la pandemia/desde que Luxoft pasó a ser parte de DXC,97,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,Recomendada,cons,negative,Me parece que no hay desventajas. Mostrar más,45,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,Me parece que no hay desventajas.,cons,negative,Me parece que no hay desventajas. Mostrar más,45,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,Preguntas frecuentes sobre las evaluaciones de Luxoft,cons,negative,"de trabajar en Luxoft según las evaluaciones de empleados reales? Los usuarios dicen... "" No bonuses and depending on the client you can same boring work "" "" No job security and can’t change the project. "" "" Not interesting projects at all, a lot of bureaucracy "" "" project manager was completely not interested. "" "" Old project with old tech stacks. "" ¿Qué opinan los empleados sobre los despidos en Luxoft en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Luxoft y sus perspectivas sobre la seguridad laboral en Luxoft en 2026. ¿Qué ubicaciones de Luxoft recibieron las calificaciones más altas de los empleados? Monterrey Guadalajara Mérida Zapopan Ciudad de México",748,3.7,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,Luxoft,cons,negative,"de trabajar en Luxoft según las evaluaciones de empleados reales? Los usuarios dicen... "" No bonuses and depending on the client you can same boring work "" "" No job security and can’t change the project. "" "" Not interesting projects at all, a lot of bureaucracy "" "" project manager was completely not interested. "" "" Old project with old tech stacks. "" ¿Qué opinan los empleados sobre los despidos en Luxoft en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Luxoft y sus perspectivas sobre la seguridad laboral en Luxoft en 2026. ¿Qué ubicaciones de Luxoft recibieron las calificaciones más altas de los empleados? Monterrey Guadalajara Mérida Zapopan Ciudad de México",748,3.7,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
